date,first_timestamp,last_timestamp,n_price_observations,n_intraday_returns,rv,session_return,is_regular_close,is_model_eligible,quality_flag
2022-09-15,2022-09-15,2022-09-15,390,389,0.00010966389975550992,-0.0071842526839979645,True,True,eligible_regular_session
2022-09-16,2022-09-16,2022-09-16,390,389,0.00012250462056606016,0.0035724902216368593,True,True,eligible_regular_session
2022-09-19,2022-09-19,2022-09-19,390,389,8.43948683598849e-05,0.015307943832021963,True,True,eligible_regular_session
2022-09-20,2022-09-20,2022-09-20,390,389,9.222428838908991e-05,-0.0028584171828308015,True,True,eligible_regular_session
2022-09-21,2022-09-21,2022-09-21,390,389,0.00040508996144108015,-0.023477907302909017,True,True,eligible_regular_session
2022-09-22,2022-09-22,2022-09-22,390,389,0.0001340347366430232,-0.0083522346080173,True,True,eligible_regular_session
2022-09-23,2022-09-23,2022-09-23,390,389,0.0001245237744676842,-0.0053116530242011215,True,True,eligible_regular_session
2022-09-26,2022-09-26,2022-09-26,390,389,0.00019413334697263826,-0.007064451348397447,True,True,eligible_regular_session
2022-09-27,2022-09-27,2022-09-27,390,389,0.00018253249404065708,-0.01193618674347428,True,True,eligible_regular_session
2022-09-28,2022-09-28,2022-09-28,390,389,0.00013583194021512293,0.017006414461057093,True,True,eligible_regular_session
2022-09-29,2022-09-29,2022-09-29,390,389,0.00014146390844960155,-0.011152095438741417,True,True,eligible_regular_session
2022-09-30,2022-09-30,2022-09-30,390,389,0.0001884028863564894,-0.01294754725478678,True,True,eligible_regular_session
2022-10-03,2022-10-03,2022-10-03,390,389,0.00010103379895596063,0.01462315077983083,True,True,eligible_regular_session
2022-10-04,2022-10-04,2022-10-04,390,389,8.004936720336833e-05,0.014185351068116848,True,True,eligible_regular_session
2022-10-05,2022-10-05,2022-10-05,390,389,0.0001037603836886501,0.00907528199838792,True,True,eligible_regular_session
2022-10-06,2022-10-06,2022-10-06,390,389,0.00014061299046802804,-0.006860989950421434,True,True,eligible_regular_session
2022-10-07,2022-10-07,2022-10-07,390,389,9.743678594487944e-05,-0.01605554075825443,True,True,eligible_regular_session
2022-10-10,2022-10-10,2022-10-10,390,389,0.000126841940439688,-0.010717407507541288,True,True,eligible_regular_session
2022-10-11,2022-10-11,2022-10-11,390,389,0.00015849186322859957,-0.0012613379370563108,True,True,eligible_regular_session
2022-10-12,2022-10-12,2022-10-12,390,389,0.0001337642955597706,-0.0023065999620809105,True,True,eligible_regular_session
2022-10-13,2022-10-13,2022-10-13,390,389,0.0004560942314331539,0.046161913014425786,True,True,eligible_regular_session
2022-10-14,2022-10-14,2022-10-14,390,389,0.00030241690665131437,-0.029942693907435567,True,True,eligible_regular_session
2022-10-17,2022-10-17,2022-10-17,390,389,9.288720511894835e-05,0.005949590691358824,True,True,eligible_regular_session
2022-10-18,2022-10-18,2022-10-18,390,389,0.00016558794919679497,-0.010009387086690318,True,True,eligible_regular_session
2022-10-19,2022-10-19,2022-10-19,390,389,0.00011753911599427954,-0.002359253322159514,True,True,eligible_regular_session
2022-10-20,2022-10-20,2022-10-20,390,389,0.00012626247333983516,-0.007204093704496912,True,True,eligible_regular_session
2022-10-21,2022-10-21,2022-10-21,390,389,0.0001826971770197438,0.026983957320987545,True,True,eligible_regular_session
2022-10-24,2022-10-24,2022-10-24,390,389,0.0001977026482394284,0.00813508064186039,True,True,eligible_regular_session
2022-10-25,2022-10-25,2022-10-25,390,389,5.57253892946093e-05,0.014644820649747672,True,True,eligible_regular_session
2022-10-26,2022-10-26,2022-10-26,390,389,0.00011741079419463073,0.0011466857731390492,True,True,eligible_regular_session
2022-10-27,2022-10-27,2022-10-27,390,389,0.00011815717041041785,-0.010106623930010933,True,True,eligible_regular_session
2022-10-28,2022-10-28,2022-10-28,390,389,8.984796589631921e-05,0.022997686456163253,True,True,eligible_regular_session
2022-10-31,2022-10-31,2022-10-31,390,389,7.81902251838698e-05,-0.0011768897404975229,True,True,eligible_regular_session
2022-11-01,2022-11-01,2022-11-01,390,389,9.423860436335281e-05,-0.013849456076752803,True,True,eligible_regular_session
2022-11-02,2022-11-02,2022-11-02,390,389,0.0004095681049368399,-0.023337521193217775,True,True,eligible_regular_session
2022-11-03,2022-11-03,2022-11-03,390,389,0.00012049762798719646,0.0007099675434295407,True,True,eligible_regular_session
2022-11-04,2022-11-04,2022-11-04,390,389,0.0002123064683762221,-0.002328591989770115,True,True,eligible_regular_session
2022-11-07,2022-11-07,2022-11-07,390,389,7.390402677702527e-05,0.005039770528159852,True,True,eligible_regular_session
2022-11-08,2022-11-08,2022-11-08,390,389,9.71271506847051e-05,0.0035771285335492557,True,True,eligible_regular_session
2022-11-09,2022-11-09,2022-11-09,390,389,0.00011017707390124432,-0.014907690476899412,True,True,eligible_regular_session
2022-11-10,2022-11-10,2022-11-10,390,389,0.0001151334241679418,0.017474533259152686,True,True,eligible_regular_session
2022-11-11,2022-11-11,2022-11-11,390,389,0.00010752384282207988,0.00767173620019698,True,True,eligible_regular_session
2022-11-14,2022-11-14,2022-11-14,390,389,7.027708825159076e-05,-0.0045910093483710265,True,True,eligible_regular_session
2022-11-15,2022-11-15,2022-11-15,390,389,0.00018821732274576844,-0.0066016893737332535,True,True,eligible_regular_session
2022-11-16,2022-11-16,2022-11-16,390,389,6.046364792532994e-05,-0.0043040950244876185,True,True,eligible_regular_session
2022-11-17,2022-11-17,2022-11-17,390,389,6.399875927066959e-05,0.008652643972718472,True,True,eligible_regular_session
2022-11-18,2022-11-18,2022-11-18,390,389,6.897172815934624e-05,-0.0027463312479284394,True,True,eligible_regular_session
2022-11-21,2022-11-21,2022-11-21,390,389,4.2414152562934485e-05,-0.0018033220907434134,True,True,eligible_regular_session
2022-11-22,2022-11-22,2022-11-22,390,389,2.4867447188302343e-05,0.008420199415289742,True,True,eligible_regular_session
2022-11-23,2022-11-23,2022-11-23,390,389,5.7740421692216844e-05,0.006258589226526981,True,True,eligible_regular_session
2022-11-25,2022-11-25,2022-11-25,232,231,8.234703121622817e-06,0.00026331544099744377,False,False,short_or_incomplete
2022-11-28,2022-11-28,2022-11-28,390,389,3.922382946930639e-05,-0.008996978434216735,True,True,eligible_regular_session
2022-11-29,2022-11-29,2022-11-29,390,389,4.987289571938146e-05,-0.001441844800766022,True,True,eligible_regular_session
2022-11-30,2022-11-30,2022-11-30,390,389,0.00012525971756279089,0.02904400012547922,True,True,eligible_regular_session
2022-12-01,2022-12-01,2022-12-01,390,389,7.530101900903794e-05,-0.0021732773944162153,True,True,eligible_regular_session
2022-12-02,2022-12-02,2022-12-02,390,389,6.901492819582623e-05,0.0094239868529744,True,True,eligible_regular_session
2022-12-05,2022-12-05,2022-12-05,390,389,5.267244342701428e-05,-0.011256314793600291,True,True,eligible_regular_session
2022-12-06,2022-12-06,2022-12-06,390,389,6.20955053252927e-05,-0.013875131738629523,True,True,eligible_regular_session
2022-12-07,2022-12-07,2022-12-07,390,389,9.419022877254453e-05,-0.00019573774763263183,True,True,eligible_regular_session
2022-12-08,2022-12-08,2022-12-08,390,389,5.7255837354193985e-05,0.002769475898566287,True,True,eligible_regular_session
2022-12-09,2022-12-09,2022-12-09,390,389,6.722750880334253e-05,-0.004933974498048152,True,True,eligible_regular_session
2022-12-12,2022-12-12,2022-12-12,390,389,3.194760732081894e-05,0.011442839452461894,True,True,eligible_regular_session
2022-12-13,2022-12-13,2022-12-13,390,389,0.000186968827172906,-0.018592060528629346,True,True,eligible_regular_session
2022-12-14,2022-12-14,2022-12-14,390,389,0.0003193826819158485,-0.00664862061463741,True,True,eligible_regular_session
2022-12-15,2022-12-15,2022-12-15,389,388,8.6924716642779e-05,-0.013334856238486244,True,True,eligible_regular_session
2022-12-16,2022-12-16,2022-12-16,390,389,8.311497691745293e-05,-0.00506890192647215,True,True,eligible_regular_session
2022-12-19,2022-12-19,2022-12-19,390,389,5.3265609724479835e-05,-0.008344217342515852,True,True,eligible_regular_session
2022-12-20,2022-12-20,2022-12-20,390,389,8.310569770285321e-05,0.0038089392174219653,True,True,eligible_regular_session
2022-12-21,2022-12-21,2022-12-21,390,389,4.6060717672338715e-05,0.00764377138674679,True,True,eligible_regular_session
2022-12-22,2022-12-22,2022-12-22,390,389,8.227675411475385e-05,-0.006731223292390344,True,True,eligible_regular_session
2022-12-23,2022-12-23,2022-12-23,390,389,0.00011074539625594505,0.007294157358409343,True,True,eligible_regular_session
2022-12-27,2022-12-27,2022-12-27,390,389,5.712180836157252e-05,-0.0035972387002882705,True,True,eligible_regular_session
2022-12-28,2022-12-28,2022-12-28,390,389,6.65157669023473e-05,-0.011811600616097444,True,True,eligible_regular_session
2022-12-29,2022-12-29,2022-12-29,390,389,3.395227551250425e-05,0.00991993136096734,True,True,eligible_regular_session
2022-12-30,2022-12-30,2022-12-30,390,389,5.77582185342227e-05,0.0041415382867214965,True,True,eligible_regular_session
2023-01-03,2023-01-03,2023-01-03,390,389,0.00013233945320962844,-0.008491409287496707,True,True,eligible_regular_session
2023-01-04,2023-01-04,2023-01-04,390,389,0.0001658802224394698,0.0028928910467496093,True,True,eligible_regular_session
2023-01-05,2023-01-05,2023-01-05,390,389,8.033859606408266e-05,-0.006378909787430812,True,True,eligible_regular_session
2023-01-06,2023-01-06,2023-01-06,390,389,9.636369843911824e-05,0.015316224321634053,True,True,eligible_regular_session
2023-01-09,2023-01-09,2023-01-09,390,389,5.327581995810091e-05,-0.006405197259710052,True,True,eligible_regular_session
2023-01-10,2023-01-10,2023-01-10,390,389,8.553950952377687e-05,0.0075473989236151525,True,True,eligible_regular_session
2023-01-11,2023-01-11,2023-01-11,390,389,2.977093047808017e-05,0.007752065033871561,True,True,eligible_regular_session
2023-01-12,2023-01-12,2023-01-12,390,389,0.00011328218890970575,0.0006152911337288699,True,True,eligible_regular_session
2023-01-13,2023-01-13,2023-01-13,390,389,4.2074100468394296e-05,0.011489666840116155,True,True,eligible_regular_session
2023-01-17,2023-01-17,2023-01-17,390,389,4.156139335520776e-05,-0.002670148369442206,True,True,eligible_regular_session
2023-01-18,2023-01-18,2023-01-18,390,389,5.878796359374292e-05,-0.019376430918627202,True,True,eligible_regular_session
2023-01-19,2023-01-19,2023-01-19,390,389,6.241703361977149e-05,-0.0030480722144918693,True,True,eligible_regular_session
2023-01-20,2023-01-20,2023-01-20,390,389,4.270174666135361e-05,0.01526274649482153,True,True,eligible_regular_session
2023-01-23,2023-01-23,2023-01-23,390,389,5.9323989778256616e-05,0.010936506798467293,True,True,eligible_regular_session
2023-01-24,2023-01-24,2023-01-24,390,389,5.569417122260137e-05,0.0045787340156101365,True,True,eligible_regular_session
2023-01-25,2023-01-25,2023-01-25,390,389,6.092432681961921e-05,0.011223945799817912,True,True,eligible_regular_session
2023-01-26,2023-01-26,2023-01-26,390,389,7.570077622055263e-05,0.00346889326105757,True,True,eligible_regular_session
2023-01-27,2023-01-27,2023-01-27,390,389,4.5724139768246115e-05,0.00451136731415843,True,True,eligible_regular_session
2023-01-30,2023-01-30,2023-01-30,390,389,5.804737458189043e-05,-0.007137006676588246,True,True,eligible_regular_session
2023-01-31,2023-01-31,2023-01-31,390,389,4.3031761244184586e-05,0.013014179095046267,True,True,eligible_regular_session
2023-02-01,2023-02-01,2023-02-01,390,389,0.00015340840544563044,0.012846813543205441,True,True,eligible_regular_session
2023-02-02,2023-02-02,2023-02-02,390,389,9.594000744608016e-05,0.0037859624306635755,True,True,eligible_regular_session
2023-02-03,2023-02-03,2023-02-03,390,389,0.00011265696766278218,0.0005368270747795113,True,True,eligible_regular_session
2023-02-06,2023-02-06,2023-02-06,390,389,5.711153258394487e-05,-0.0010988317510805218,True,True,eligible_regular_session
2023-02-07,2023-02-07,2023-02-07,390,389,0.0001687627730392631,0.01529869207409069,True,True,eligible_regular_session
2023-02-08,2023-02-08,2023-02-08,390,389,6.97328226003721e-05,-0.006773452478742951,True,True,eligible_regular_session
2023-02-09,2023-02-09,2023-02-09,390,389,6.327708550844521e-05,-0.017606003063088897,True,True,eligible_regular_session
2023-02-10,2023-02-10,2023-02-10,390,389,7.551627561131521e-05,0.003538838424699428,True,True,eligible_regular_session
2023-02-13,2023-02-13,2023-02-13,390,389,3.051649909012257e-05,0.009759919295099579,True,True,eligible_regular_session
2023-02-14,2023-02-14,2023-02-14,390,389,0.00011554435835277825,0.005335737897074762,True,True,eligible_regular_session
2023-02-15,2023-02-15,2023-02-15,390,389,5.043895742351467e-05,0.00851843819873769,True,True,eligible_regular_session
2023-02-16,2023-02-16,2023-02-16,390,389,5.966821791725805e-05,-0.0025150058917464265,True,True,eligible_regular_session
2023-02-17,2023-02-17,2023-02-17,390,389,5.569584335196902e-05,0.002609445310750885,True,True,eligible_regular_session
2023-02-21,2023-02-21,2023-02-21,390,389,4.494757629969197e-05,-0.01129382094375098,True,True,eligible_regular_session
2023-02-22,2023-02-22,2023-02-22,390,389,7.691903499452738e-05,-0.0026870908286964635,True,True,eligible_regular_session
2023-02-23,2023-02-23,2023-02-23,390,389,5.409259391438983e-05,-0.0022754951051525175,True,True,eligible_regular_session
2023-02-24,2023-02-24,2023-02-24,390,389,6.097779090485075e-05,0.002143126304058663,True,True,eligible_regular_session
2023-02-27,2023-02-27,2023-02-27,390,389,3.9227196355715835e-05,-0.005129667826768947,True,True,eligible_regular_session
2023-02-28,2023-02-28,2023-02-28,390,389,3.7315551021391185e-05,-0.0019128742228755036,True,True,eligible_regular_session
2023-03-01,2023-03-01,2023-03-01,390,389,5.0095826249174976e-05,-0.001939089943486083,True,True,eligible_regular_session
2023-03-02,2023-03-02,2023-03-02,390,389,5.080134318181853e-05,0.011936457787307779,True,True,eligible_regular_session
2023-03-03,2023-03-03,2023-03-03,390,389,3.070063072011044e-05,0.012036592876159033,True,True,eligible_regular_session
2023-03-06,2023-03-06,2023-03-06,390,389,2.9086913269483064e-05,-0.001310750437902789,True,True,eligible_regular_session
2023-03-07,2023-03-07,2023-03-07,390,389,8.022520102902494e-05,-0.014732750022806664,True,True,eligible_regular_session
2023-03-08,2023-03-08,2023-03-08,390,389,6.060257049457228e-05,0.00013027194286447877,True,True,eligible_regular_session
2023-03-09,2023-03-09,2023-03-09,390,389,8.364332244771954e-05,-0.020390882641962756,True,True,eligible_regular_session
2023-03-10,2023-03-10,2023-03-10,390,389,0.0001998303194377735,-0.012061580780153453,True,True,eligible_regular_session
2023-03-13,2023-03-13,2023-03-13,390,389,0.0003517980193375051,0.00796829414536423,True,True,eligible_regular_session
2023-03-14,2023-03-14,2023-03-14,390,389,9.266169501394149e-05,0.0029714742659557674,True,True,eligible_regular_session
2023-03-15,2023-03-15,2023-03-15,390,389,0.0001824665268500241,0.0074951524327948925,True,True,eligible_regular_session
2023-03-16,2023-03-16,2023-03-16,390,389,9.248806311151651e-05,0.022872356536060977,True,True,eligible_regular_session
2023-03-17,2023-03-17,2023-03-17,390,389,0.0001179156815446068,-0.009306813678315344,True,True,eligible_regular_session
2023-03-20,2023-03-20,2023-03-20,390,389,8.292158967216688e-05,0.006363173083944963,True,True,eligible_regular_session
2023-03-21,2023-03-21,2023-03-21,390,389,3.645538025731517e-05,0.0028999561184681008,True,True,eligible_regular_session
2023-03-22,2023-03-22,2023-03-22,390,389,0.00018700904071404205,-0.01653713108747443,True,True,eligible_regular_session
2023-03-23,2023-03-23,2023-03-23,390,389,0.00016370730648485873,-0.0057663251231122314,True,True,eligible_regular_session
2023-03-24,2023-03-24,2023-03-24,390,389,0.00010200150603083925,0.009652743349042732,True,True,eligible_regular_session
2023-03-27,2023-03-27,2023-03-27,390,389,4.729083890688091e-05,-0.0046103143826406665,True,True,eligible_regular_session
2023-03-28,2023-03-28,2023-03-28,390,389,2.9838780303902e-05,0.0001108002549539296,True,True,eligible_regular_session
2023-03-29,2023-03-29,2023-03-29,390,389,2.4866670441812448e-05,0.004422038727449623,True,True,eligible_regular_session
2023-03-30,2023-03-30,2023-03-30,390,389,2.2764065737262185e-05,-0.00039988053484928945,True,True,eligible_regular_session
2023-03-31,2023-03-31,2023-03-31,390,389,2.0515570288493705e-05,0.01117220678236803,True,True,eligible_regular_session
2023-04-03,2023-04-03,2023-04-03,390,389,2.542302561834916e-05,0.0049878688433350115,True,True,eligible_regular_session
2023-04-04,2023-04-04,2023-04-04,390,389,3.900657348732619e-05,-0.006877656345564256,True,True,eligible_regular_session
2023-04-05,2023-04-05,2023-04-05,390,389,2.6731308755838908e-05,-0.0011337703472745959,True,True,eligible_regular_session
2023-04-06,2023-04-06,2023-04-06,390,389,2.092688415974748e-05,0.00579781171039247,True,True,eligible_regular_session
2023-04-10,2023-04-10,2023-04-10,390,389,2.224049526134197e-05,0.007124960681303381,True,True,eligible_regular_session
2023-04-11,2023-04-11,2023-04-11,390,389,1.6272451909802256e-05,-0.0004379530146423875,True,True,eligible_regular_session
2023-04-12,2023-04-12,2023-04-12,390,389,5.926153835355238e-05,-0.008823876455328103,True,True,eligible_regular_session
2023-04-13,2023-04-13,2023-04-13,390,389,2.4179495702731263e-05,0.010109029957936642,True,True,eligible_regular_session
2023-04-14,2023-04-14,2023-04-14,390,389,4.5998873568794236e-05,-0.0012222223743711678,True,True,eligible_regular_session
2023-04-17,2023-04-17,2023-04-17,390,389,2.2895110552773936e-05,0.0037116539663046315,True,True,eligible_regular_session
2023-04-18,2023-04-18,2023-04-18,390,389,2.861509988376635e-05,-0.002168645423031167,True,True,eligible_regular_session
2023-04-19,2023-04-19,2023-04-19,390,389,1.7087416290991046e-05,0.004230671639046007,True,True,eligible_regular_session
2023-04-20,2023-04-20,2023-04-20,390,389,2.574602841273525e-05,0.0013931510114880735,True,True,eligible_regular_session
2023-04-21,2023-04-21,2023-04-21,390,389,2.979954508054184e-05,0.0007236091713142378,True,True,eligible_regular_session
2023-04-24,2023-04-24,2023-04-24,390,389,1.6178661943286835e-05,0.0006310437455014816,True,True,eligible_regular_session
2023-04-25,2023-04-25,2023-04-25,390,389,3.162391429686435e-05,-0.011631558453196533,True,True,eligible_regular_session
2023-04-26,2023-04-26,2023-04-26,390,389,2.7646223008714122e-05,-0.006291384626099128,True,True,eligible_regular_session
2023-04-27,2023-04-27,2023-04-27,390,389,2.1168940315469245e-05,0.013594652766359162,True,True,eligible_regular_session
2023-04-28,2023-04-28,2023-04-28,390,389,3.7975344578947896e-05,0.009430940701851085,True,True,eligible_regular_session
2023-05-01,2023-05-01,2023-05-01,390,389,2.2926605222674227e-05,-0.00017995515566093578,True,True,eligible_regular_session
2023-05-02,2023-05-02,2023-05-02,390,389,4.7326633981844914e-05,-0.008798171443209808,True,True,eligible_regular_session
2023-05-03,2023-05-03,2023-05-03,390,389,0.00012091158818996755,-0.008380328250171203,True,True,eligible_regular_session
2023-05-04,2023-05-04,2023-05-04,390,389,7.377291693825148e-05,-0.004636149815702271,True,True,eligible_regular_session
2023-05-05,2023-05-05,2023-05-05,390,389,2.1063375736457174e-05,0.009074432759086998,True,True,eligible_regular_session
2023-05-08,2023-05-08,2023-05-08,390,389,1.8824094088997554e-05,-0.0004687269799533654,True,True,eligible_regular_session
2023-05-09,2023-05-09,2023-05-09,390,389,1.411547480822237e-05,-0.00032282219695075806,True,True,eligible_regular_session
2023-05-10,2023-05-10,2023-05-10,390,389,4.987080560654815e-05,-0.002824076509738638,True,True,eligible_regular_session
2023-05-11,2023-05-11,2023-05-11,390,389,3.369164759803753e-05,0.0003705277883741086,True,True,eligible_regular_session
2023-05-12,2023-05-12,2023-05-12,390,389,2.847945054299565e-05,-0.00420565212131073,True,True,eligible_regular_session
2023-05-15,2023-05-15,2023-05-15,390,389,1.8466771680397936e-05,0.0020666764369048738,True,True,eligible_regular_session
2023-05-16,2023-05-16,2023-05-16,390,389,3.0289281826505974e-05,-0.003960622411994671,True,True,eligible_regular_session
2023-05-17,2023-05-17,2023-05-17,390,389,2.57599743328336e-05,0.007046106151825806,True,True,eligible_regular_session
2023-05-18,2023-05-18,2023-05-18,390,389,3.8414024006142765e-05,0.009983348378401728,True,True,eligible_regular_session
2023-05-19,2023-05-19,2023-05-19,390,389,4.0883973043341005e-05,-0.0035290960525904283,True,True,eligible_regular_session
2023-05-22,2023-05-22,2023-05-22,390,389,3.0687839761425355e-05,-0.0002027127745800231,True,True,eligible_regular_session
2023-05-23,2023-05-23,2023-05-23,390,389,3.472334594265126e-05,-0.006565519272073574,True,True,eligible_regular_session
2023-05-24,2023-05-24,2023-05-24,390,389,4.4644512890796336e-05,-0.003013585241585078,True,True,eligible_regular_session
2023-05-25,2023-05-25,2023-05-25,390,389,4.7609729193968944e-05,0.001441561571443285,True,True,eligible_regular_session
2023-05-26,2023-05-26,2023-05-26,390,389,3.232296964375103e-05,0.01064621931110428,True,True,eligible_regular_session
2023-05-30,2023-05-30,2023-05-30,390,389,3.9908468101138036e-05,-0.005189260318486318,True,True,eligible_regular_session
2023-05-31,2023-05-31,2023-05-31,390,389,3.053278308633544e-05,-0.0014361621340743761,True,True,eligible_regular_session
2023-06-01,2023-06-01,2023-06-01,390,389,2.9165584916020366e-05,0.008984080770871547,True,True,eligible_regular_session
2023-06-02,2023-06-02,2023-06-02,390,389,2.915014338446506e-05,0.006431688933686728,True,True,eligible_regular_session
2023-06-05,2023-06-05,2023-06-05,390,389,3.675296300296207e-05,-0.003018341270609874,True,True,eligible_regular_session
2023-06-06,2023-06-06,2023-06-06,390,389,2.3967070698465057e-05,0.0038288817080805054,True,True,eligible_regular_session
2023-06-07,2023-06-07,2023-06-07,390,389,3.415186615930272e-05,-0.004897140816134909,True,True,eligible_regular_session
2023-06-08,2023-06-08,2023-06-08,390,389,1.6795072455050946e-05,0.00595903798112345,True,True,eligible_regular_session
2023-06-09,2023-06-09,2023-06-09,390,389,2.9556079561676935e-05,-0.0008160523284315181,True,True,eligible_regular_session
2023-06-12,2023-06-12,2023-06-12,390,389,1.4851407717930595e-05,0.0069048240236893035,True,True,eligible_regular_session
2023-06-13,2023-06-13,2023-06-13,390,389,3.4152565324529533e-05,0.0028535398075497987,True,True,eligible_regular_session
2023-06-14,2023-06-14,2023-06-14,390,389,7.082477943512644e-05,0.001164753193733612,True,True,eligible_regular_session
2023-06-15,2023-06-15,2023-06-15,390,389,3.539481863356832e-05,0.01380806961541917,True,True,eligible_regular_session
2023-06-16,2023-06-16,2023-06-16,390,389,3.1302449807805036e-05,-0.007806592542513874,True,True,eligible_regular_session
2023-06-20,2023-06-20,2023-06-20,390,389,2.4376112252417734e-05,-0.00028248137291533436,True,True,eligible_regular_session
2023-06-21,2023-06-21,2023-06-21,390,389,2.9323925102029737e-05,-0.0016959028909264862,True,True,eligible_regular_session
2023-06-22,2023-06-22,2023-06-22,390,389,2.7895389590797577e-05,0.0063994686711614695,True,True,eligible_regular_session
2023-06-23,2023-06-23,2023-06-23,390,389,2.733884587923159e-05,0.0005659075375318206,True,True,eligible_regular_session
2023-06-26,2023-06-26,2023-06-26,390,389,3.108074059515417e-05,-0.0035575205913922704,True,True,eligible_regular_session
2023-06-27,2023-06-27,2023-06-27,390,389,2.1073998901039534e-05,0.008210641004369938,True,True,eligible_regular_session
2023-06-28,2023-06-28,2023-06-28,390,389,3.0664455860645154e-05,0.002465759687329116,True,True,eligible_regular_session
2023-06-29,2023-06-29,2023-06-29,390,389,2.741269781929146e-05,0.005123568283855942,True,True,eligible_regular_session
2023-06-30,2023-06-30,2023-06-30,390,389,1.6469481922527757e-05,0.00501501497155159,True,True,eligible_regular_session
2023-07-03,2023-07-03,2023-07-03,232,231,5.96052715258294e-06,0.0026518716843679587,False,False,short_or_incomplete
2023-07-05,2023-07-05,2023-07-05,390,389,1.2221000566786347e-05,0.0018885959438606254,True,True,eligible_regular_session
2023-07-06,2023-07-06,2023-07-06,390,389,1.7274218313023063e-05,0.0005691410092737752,True,True,eligible_regular_session
2023-07-07,2023-07-07,2023-07-07,390,389,2.0951028388053945e-05,-0.00010456945808453018,True,True,eligible_regular_session
2023-07-10,2023-07-10,2023-07-10,390,389,2.561325631424748e-05,0.0022247354250488124,True,True,eligible_regular_session
2023-07-11,2023-07-11,2023-07-11,390,389,1.8443864277261906e-05,0.005022412638573332,True,True,eligible_regular_session
2023-07-12,2023-07-12,2023-07-12,390,389,2.186855765800023e-05,-0.0008112684055877689,True,True,eligible_regular_session
2023-07-13,2023-07-13,2023-07-13,390,389,1.1159287657043506e-05,0.00444233318201532,True,True,eligible_regular_session
2023-07-14,2023-07-14,2023-07-14,390,389,2.122773226346333e-05,-0.0029848618645512974,True,True,eligible_regular_session
2023-07-17,2023-07-17,2023-07-17,390,389,1.2352800004927768e-05,0.00271913190797385,True,True,eligible_regular_session
2023-07-18,2023-07-18,2023-07-18,390,389,1.5194211112795313e-05,0.008688450764556056,True,True,eligible_regular_session
2023-07-19,2023-07-19,2023-07-19,390,389,2.185603120553979e-05,-0.0006437317393732273,True,True,eligible_regular_session
2023-07-20,2023-07-20,2023-07-20,390,389,1.8794020793433344e-05,-0.004505542742123661,True,True,eligible_regular_session
2023-07-21,2023-07-21,2023-07-21,390,389,1.939147906037108e-05,-0.0027471335283498237,True,True,eligible_regular_session
2023-07-24,2023-07-24,2023-07-24,390,389,1.7071979193150195e-05,0.0009334638664080988,True,True,eligible_regular_session
2023-07-25,2023-07-25,2023-07-25,390,389,9.391105358492644e-06,0.0033152399706244612,True,True,eligible_regular_session
2023-07-26,2023-07-26,2023-07-26,390,389,3.5165739253460374e-05,0.0010865113761546724,True,True,eligible_regular_session
2023-07-27,2023-07-27,2023-07-27,390,389,3.5575429074172186e-05,-0.013492184779515123,True,True,eligible_regular_session
2023-07-28,2023-07-28,2023-07-28,390,389,2.175195948592044e-05,0.0022505898176345632,True,True,eligible_regular_session
2023-07-31,2023-07-31,2023-07-31,390,389,1.7954997849549023e-05,0.0006168177847799447,True,True,eligible_regular_session
2023-08-01,2023-08-01,2023-08-01,390,389,1.4310381959977912e-05,0.0004589602227622809,True,True,eligible_regular_session
2023-08-02,2023-08-02,2023-08-02,390,389,2.6881336775064225e-05,-0.007002823554235878,True,True,eligible_regular_session
2023-08-03,2023-08-03,2023-08-03,390,389,2.7288513960302862e-05,0.001707672710892498,True,True,eligible_regular_session
2023-08-04,2023-08-04,2023-08-04,390,389,4.140318889559193e-05,-0.00832731296424099,True,True,eligible_regular_session
2023-08-07,2023-08-07,2023-08-07,390,389,2.325660600445626e-05,0.0033475543148009912,True,True,eligible_regular_session
2023-08-08,2023-08-08,2023-08-08,390,389,2.8463370256617577e-05,0.0014857455703011003,True,True,eligible_regular_session
2023-08-09,2023-08-09,2023-08-09,390,389,2.600834107595376e-05,-0.007034429321054532,True,True,eligible_regular_session
2023-08-10,2023-08-10,2023-08-10,390,389,6.36689140787529e-05,-0.005186735934721364,True,True,eligible_regular_session
2023-08-11,2023-08-11,2023-08-11,390,389,3.844237612346913e-05,0.003563442174649446,True,True,eligible_regular_session
2023-08-14,2023-08-14,2023-08-14,390,389,2.19619260882913e-05,0.007603460295621434,True,True,eligible_regular_session
2023-08-15,2023-08-15,2023-08-15,390,389,2.605031978063411e-05,-0.007745739144222485,True,True,eligible_regular_session
2023-08-16,2023-08-16,2023-08-16,390,389,3.89165633208719e-05,-0.006896766320015992,True,True,eligible_regular_session
2023-08-17,2023-08-17,2023-08-17,390,389,4.047052824518532e-05,-0.011488220164863634,True,True,eligible_regular_session
2023-08-18,2023-08-18,2023-08-18,390,389,3.976544519176287e-05,0.006820903240976234,True,True,eligible_regular_session
2023-08-21,2023-08-21,2023-08-21,390,389,2.428683275589074e-05,0.004423274234186151,True,True,eligible_regular_session
2023-08-22,2023-08-22,2023-08-22,390,389,3.420725462488698e-05,-0.0064153023641502676,True,True,eligible_regular_session
2023-08-23,2023-08-23,2023-08-23,390,389,1.9110812329367853e-05,0.007906682180745328,True,True,eligible_regular_session
